player_id,rank_tier,win,lose,mmr_estimate
13832215,21.0,974,974,1865.0
13893781,,3320,3289,2889.0
13898123,54.0,4922,4603,3716.0
13901164,74.0,2186,1523,4309.0
13919073,73.0,2036,1974,4498.0
13922990,55.0,2002,1585,3894.0
13934802,61.0,1173,1155,3715.0
13959693,80.0,5002,4540,5247.0
13964740,80.0,3644,3217,5128.0
14044561,73.0,5111,4878,4458.0
14067214,80.0,5294,3914,5755.0
14096800,62.0,1129,952,3604.0
14147867,35.0,3236,3247,3226.0
14175394,72.0,3610,3466,4037.0
14187615,80.0,850,850,4648.0
14237420,41.0,3985,4128,3141.0
14274260,63.0,1935,1881,3520.0
14346355,52.0,1000,1020,3532.0
14353349,80.0,4865,4249,5669.0
14387741,54.0,2877,2877,3663.0
14413398,73.0,1690,1523,4530.0
14420892,80.0,6282,5973,4638.0
14423665,51.0,2243,2109,3337.0
14439278,53.0,4092,3756,3507.0
14445126,61.0,3462,3345,4065.0
14492329,63.0,3566,3543,3916.0
14547558,42.0,5565,5584,4102.0
14557296,80.0,2126,1841,4385.0
14583915,74.0,5427,5028,4723.0
14631471,41.0,3285,3269,3294.0
14669238,80.0,5004,4596,4485.0
14678273,72.0,7338,6816,4496.0
14722565,80.0,1932,1756,4933.0
14765134,64.0,3159,3157,4046.0
14768811,75.0,1585,1178,4005.0
14774030,44.0,838,777,2755.0
14793528,61.0,3290,3158,3991.0
14809397,42.0,1681,1806,3304.0
14821420,64.0,5224,4798,4171.0
14875011,80.0,1169,723,5073.0
14884828,71.0,2946,2856,4226.0
14896209,80.0,4596,4342,4572.0
14932026,21.0,2266,2361,1793.0
14938210,65.0,2161,2020,4062.0
14969325,65.0,1688,1615,3655.0
15017504,53.0,344,328,3913.0
15045628,61.0,1289,1126,3714.0
15067878,61.0,2106,2009,3874.0
15087957,32.0,3081,3195,2719.0
15134916,71.0,2635,2193,4020.0
15145207,35.0,988,1040,3651.0
15154868,35.0,1478,1551,2890.0
15223496,65.0,2264,1938,3131.0
15254180,33.0,1281,1374,2986.0
15257441,61.0,1229,1102,3367.0
15272141,,7068,3350,5717.0
15274292,80.0,5845,5387,4999.0
15276726,55.0,1619,1685,3460.0
15281233,64.0,2194,1967,4388.0
15350275,80.0,3267,2951,4281.0
15365989,54.0,1817,1748,4305.0
15405853,63.0,708,696,3670.0
15426720,71.0,2756,2727,3850.0
15536730,61.0,1078,888,3536.0
15537280,80.0,2938,2634,4575.0
15612524,65.0,1319,1142,4090.0
15654641,65.0,2157,2027,4124.0
15716434,42.0,1073,1139,3204.0
15758923,53.0,2743,2753,3227.0
15770364,75.0,1837,1629,4314.0
15794998,73.0,3753,3639,3824.0
15867274,72.0,2868,2711,3876.0
15874182,53.0,2948,3001,3347.0
15882640,45.0,1064,1079,3714.0
15918652,63.0,6507,6122,4248.0
15936023,80.0,3007,2707,4843.0
16017901,72.0,6774,6678,4055.0
16018010,55.0,645,581,3583.0
16024710,23.0,1702,1728,2065.0
16047116,80.0,1722,1586,4632.0
16090005,55.0,2555,2617,3636.0
16094418,35.0,2902,2890,3347.0
16121556,45.0,5163,5537,3361.0
16147520,80.0,6615,5738,5663.0
16164788,80.0,1892,1828,4704.0
16172344,45.0,663,577,3420.0
16184910,65.0,3310,3038,4447.0
16215225,65.0,3920,3890,3806.0
16239983,80.0,5760,5084,4919.0
16244794,64.0,2245,2078,4072.0
16247269,45.0,2365,2467,3163.0
16259859,31.0,6774,6891,3233.0
16270365,80.0,3522,3567,4405.0
16280166,80.0,642,583,4313.0
16281130,75.0,4454,4088,4538.0
16312520,44.0,3164,3250,3093.0
16317734,54.0,620,448,4031.0
16317795,80.0,4471,3278,4920.0
16330563,80.0,3557,3490,4199.0
16354228,80.0,6228,5710,5044.0
16370891,80.0,6760,4179,4474.0
16390355,14.0,4057,4269,1473.0
16413289,80.0,1382,1015,5087.0
16446200,80.0,3815,3197,5353.0
16460913,73.0,3287,1853,3879.0
16465793,75.0,3404,3055,4732.0
16469570,42.0,2020,2090,2919.0
16492228,75.0,3418,2872,4989.0
16497807,80.0,3120,1974,6777.0
16534841,80.0,7286,4024,5597.0
16556698,72.0,3113,3085,4375.0
16560227,75.0,1356,1137,4578.0
16562629,53.0,2498,2469,3613.0
16567240,74.0,4741,4333,4261.0
16571807,80.0,2737,2495,5485.0
16593893,73.0,3464,3183,4603.0
16611857,71.0,3395,3032,4430.0
16622633,72.0,3977,3769,4014.0
16629184,80.0,3699,2949,5016.0
16629986,,828,724,4253.0
16656450,55.0,1816,1744,4194.0
16674516,62.0,3448,3448,3944.0
16687215,74.0,5455,5044,5068.0
16726456,31.0,1569,1605,2181.0
16758553,64.0,2328,2094,3766.0
16769223,80.0,3544,2536,5361.0
16780360,80.0,3332,3080,4571.0
16795361,80.0,3351,2725,5446.0
16900915,73.0,4197,3192,4801.0
16952422,55.0,1972,1859,3941.0
16954750,80.0,1282,1244,3996.0
16964473,41.0,1134,1029,2771.0
16969358,35.0,2486,2439,3049.0
17011247,80.0,1662,1611,4204.0
17024609,33.0,3100,3172,2864.0
17098010,75.0,2792,2632,4782.0
17101437,80.0,3654,3531,4460.0
17107814,43.0,2979,2967,3066.0
17108462,80.0,3352,2840,4614.0
17115446,74.0,1442,1234,4790.0
17115475,74.0,3116,2960,4332.0
17120982,80.0,3650,2861,4113.0
17124907,72.0,1805,1394,3870.0
17137895,43.0,1288,1257,3489.0
17143636,80.0,4196,3896,4955.0
17158586,41.0,1671,1844,3274.0
17197151,62.0,6770,6515,3996.0
17200502,51.0,1961,1790,3441.0
17256957,52.0,389,403,3129.0
17268577,52.0,2808,2519,3252.0
17271890,72.0,1800,1534,3745.0
17314423,75.0,3274,3128,4436.0
17320066,80.0,6165,6084,4383.0
17403205,80.0,3444,3091,5881.0
17453421,43.0,2043,2031,3404.0
17492939,72.0,1523,1463,4230.0
17541892,80.0,4391,4127,5086.0
17559382,72.0,1307,1241,3663.0
17587456,80.0,8564,8475,4549.0
17605746,51.0,3238,3202,3639.0
17709576,42.0,1229,1261,3450.0
17718112,42.0,2049,1989,3029.0
17763024,63.0,4112,3946,4372.0
17795292,42.0,2913,2881,3255.0
17844508,,2533,2656,3092.0
17847331,73.0,4745,4466,3905.0
17872267,32.0,301,301,2643.0
17876292,61.0,3467,3484,3892.0
17878187,72.0,1480,1325,4059.0
17891754,32.0,2612,2527,1815.0
17892301,32.0,2601,2749,2698.0
17904526,71.0,1390,1311,3699.0
17995938,45.0,3855,3733,3308.0
17998336,80.0,4563,4235,4940.0
18039628,65.0,2745,2315,3895.0
18058269,74.0,3939,3987,4160.0
18072194,62.0,7330,7150,4087.0
18125645,54.0,3777,3957,3197.0
18136111,71.0,3223,3182,4256.0
18180970,80.0,4322,3389,6369.0
18181857,65.0,1940,1949,4086.0
18200720,52.0,2405,2354,3682.0
18349672,51.0,1023,1011,3541.0
18402504,,0,1,5934.0
18557690,52.0,2067,1945,3559.0
18559156,44.0,1417,1442,3850.0
18565955,80.0,4303,3215,4701.0
18657770,44.0,1511,1372,3451.0
18684998,,389,528,2653.0
18718530,54.0,5247,5046,3348.0
18747908,80.0,5118,4872,4498.0
18749387,55.0,849,870,3363.0
18749986,55.0,1976,1872,3378.0
18770129,80.0,6062,5577,5642.0
18791786,80.0,6334,6106,4965.0
18796045,80.0,3062,2675,5410.0
18813210,52.0,2116,2066,3460.0
18841796,73.0,866,833,4544.0
18843617,73.0,3801,2561,4631.0
18896723,54.0,2011,1941,3933.0
18955941,45.0,1653,1632,3446.0
18995368,74.0,3878,3618,5107.0
19011011,64.0,3674,3643,4068.0
19026651,31.0,2929,2806,2325.0
19034275,80.0,7092,7617,4339.0
19037911,55.0,3245,3080,3805.0
19047137,53.0,3193,3161,3064.0
19106031,62.0,1925,1909,3095.0
19107699,73.0,3484,3414,3985.0
19140706,53.0,3329,3304,3374.0
19142651,54.0,4101,3956,4057.0
19184090,80.0,2949,2710,5092.0
19195168,80.0,5769,4919,5014.0
19247048,80.0,1005,840,5239.0
19251086,62.0,3884,3553,4618.0
19340371,44.0,3355,3337,3503.0
19355575,25.0,2438,2605,3558.0
19359848,62.0,1358,1266,3605.0
19399844,41.0,2194,2234,3149.0
19402902,21.0,2043,2160,2118.0
19417444,51.0,2135,2236,3401.0
19468050,73.0,5407,5102,4849.0
19476477,80.0,2300,2202,4400.0
19486709,73.0,976,815,4133.0
19488252,64.0,3018,2637,3517.0
19525896,71.0,2448,2247,4353.0
19544085,52.0,1313,1258,3326.0
19551640,74.0,4577,3311,3782.0
19571932,80.0,4982,4967,4629.0
19593247,,2515,2542,3606.0
19622470,61.0,1188,1192,3314.0
19628155,54.0,3916,3941,3821.0
19632347,62.0,2301,2204,3537.0
19648035,44.0,3322,3435,3529.0
19652262,,1348,1318,3739.0
19654202,80.0,1844,1681,4240.0
19654642,41.0,2028,2086,3179.0
19666736,53.0,4470,4349,3793.0
19672354,80.0,1402,899,7918.0
19686162,62.0,3637,3618,3750.0
19690297,72.0,1806,1684,4275.0
19697677,32.0,934,954,2401.0
19700657,33.0,780,692,2917.0
19706976,75.0,2745,2303,4791.0
19716542,52.0,1413,1333,3338.0
19737620,52.0,1051,805,4644.0
19757254,80.0,6997,5221,5170.0
19758033,,2324,2267,5036.0
19764972,31.0,398,341,2334.0
19773479,74.0,4174,3787,4256.0
19773613,61.0,2982,2918,4095.0
19797259,80.0,4561,4347,5081.0
19813764,35.0,998,1019,3463.0
19828625,75.0,1460,1469,4536.0
19836718,32.0,2075,1853,3430.0
19839714,61.0,3531,3358,4250.0
19840612,80.0,2977,2930,4142.0
19887575,74.0,2635,2479,4484.0
19913540,65.0,3308,3261,4123.0
19916646,73.0,2337,2204,4796.0
19942446,34.0,1402,1479,2603.0
19958520,65.0,4206,4053,3689.0
19961875,80.0,4636,4272,4524.0
19976192,80.0,7021,6631,4722.0
19984118,51.0,1336,1310,2702.0
20001477,80.0,1782,1465,4608.0
20001563,62.0,2766,2732,3846.0
20036170,80.0,3837,3557,4714.0
20047907,65.0,3620,3594,4047.0
20053541,51.0,2045,2051,3614.0
20091568,65.0,5378,5340,4478.0
20093038,53.0,2966,2995,3533.0
20110554,61.0,560,504,3612.0
20113991,61.0,1665,1633,3631.0
20118475,74.0,5376,5325,4664.0
20130815,80.0,6387,5856,5510.0
20132484,65.0,1992,1804,3788.0
20152845,63.0,1689,1601,4214.0
20187740,61.0,3186,3020,4243.0
20199147,62.0,1252,1200,3806.0
20204515,73.0,792,705,4076.0
20222735,71.0,4157,4031,4369.0
20258700,75.0,3981,3548,4659.0
20278223,55.0,1618,1312,2325.0
20304843,61.0,2264,2024,4066.0
20321748,80.0,9647,8325,6292.0
20328512,65.0,1430,1275,4113.0
20351551,43.0,2110,2260,3289.0
20353200,21.0,9865,9800,1241.0
20356581,75.0,5280,4863,5275.0
20378728,80.0,2105,1153,4487.0
20407227,80.0,4431,4118,4712.0
20477308,55.0,1157,1020,2931.0
20493822,71.0,1977,1841,4196.0
20540478,62.0,2934,3013,3719.0
20549184,62.0,3093,3014,3774.0
20551677,,189,163,2726.0
20555002,80.0,3916,3184,4155.0
20573487,63.0,1876,1689,3243.0
20590302,54.0,3325,3150,3953.0
20602534,43.0,2030,1982,3131.0
20603135,80.0,8392,7625,5813.0
20613901,33.0,1749,1802,2721.0
20641880,80.0,3686,3131,5234.0
20647693,80.0,5410,4669,5505.0
20652618,80.0,3676,2857,4855.0
20705798,43.0,1159,1095,3629.0
20734548,80.0,5557,5056,5348.0
20750824,71.0,4650,4532,3707.0
20758345,,2544,2302,4016.0
20762978,74.0,383,268,3700.0
20796460,80.0,4083,2643,4840.0
20810503,80.0,2804,2528,4650.0
20817386,,3046,2521,4197.0
20837771,74.0,3559,3528,4713.0
20840299,61.0,3305,3235,3791.0
20851338,71.0,1559,1372,4369.0
20855972,52.0,2586,2632,3519.0
20870073,54.0,4078,3410,5269.0
20897266,52.0,2345,2212,3774.0
20929175,53.0,3660,3787,3815.0
20939463,62.0,3100,2992,4021.0
20941550,80.0,2703,2572,5051.0
20962566,13.0,1344,1425,2012.0
20969644,80.0,2168,1965,6005.0
20978240,80.0,2770,2392,4424.0
20998126,80.0,4034,3647,4863.0
21028786,21.0,2912,3052,2298.0
21046143,80.0,4852,4681,4275.0
21074760,53.0,3933,3862,3662.0
21092943,63.0,4215,4158,3984.0
21094149,43.0,3303,3345,2737.0
21112562,80.0,5648,4702,5912.0
21114940,61.0,1305,1202,3652.0
21162869,80.0,2179,2060,4654.0
21192073,80.0,4588,4283,5166.0
21241534,74.0,931,829,4146.0
21259287,33.0,2761,2848,2518.0
21268874,52.0,2389,2354,3596.0
21270361,80.0,6971,6530,6518.0
21289303,80.0,4361,3100,6519.0
21296023,53.0,2579,2456,3547.0
21298167,74.0,5981,5768,4341.0
21302449,73.0,2196,2102,3616.0
21302944,,2270,2183,3591.0
21338973,71.0,4065,3858,4364.0
21393231,74.0,7293,7151,4272.0
21432312,72.0,4272,3772,4600.0
21480240,34.0,2057,2083,3130.0
21487219,42.0,2066,1922,3062.0
21512736,64.0,6307,6067,4451.0
21576836,51.0,841,762,3181.0
21595895,80.0,3176,2826,4206.0
21598546,51.0,1935,2003,3872.0
21604967,80.0,4819,2080,5728.0
21611070,63.0,3169,2912,3702.0
21633404,41.0,2869,2925,2356.0
21638302,72.0,1825,1784,3977.0
21645070,,3782,3082,4259.0
21650989,44.0,1966,1966,2975.0
21680431,44.0,4857,4741,3707.0
21681102,55.0,2730,2609,3701.0
21681701,34.0,1754,1643,2787.0
21695712,52.0,1538,1579,3530.0
21727774,42.0,3313,3279,3250.0
21737986,74.0,2396,2315,4012.0
21765681,53.0,1124,1156,3154.0
21815509,80.0,1625,1233,5178.0
21817176,74.0,2851,2716,4774.0
21825916,45.0,1105,1177,3197.0
21853297,80.0,9661,3436,4949.0
21936776,33.0,1185,1201,3168.0
21940312,75.0,3653,2986,4502.0
21958468,72.0,3818,3784,4137.0
21987786,75.0,4812,4505,4000.0
21989348,45.0,2064,2056,3426.0
21993855,75.0,4292,4242,4531.0
22002286,31.0,3425,3488,2833.0
22005987,41.0,4582,4570,3578.0
22010146,73.0,3224,2811,4709.0
22014958,73.0,1951,1827,4369.0
22023807,75.0,6168,5891,4807.0
22041703,41.0,635,577,3675.0
22102058,80.0,3139,2905,4951.0
22109814,43.0,5620,5598,3173.0
22127749,72.0,2661,2355,3770.0
22174222,80.0,1915,1805,4220.0
22202702,45.0,3712,3726,3351.0
22278363,51.0,492,503,3022.0
22289519,62.0,2391,2277,3748.0
22323255,41.0,3978,3899,2976.0
22334305,53.0,1580,1476,3313.0
22336141,71.0,2546,2325,4469.0
22342770,53.0,2853,2841,3277.0
22343030,,771,666,3853.0
22357515,62.0,4051,3921,4087.0
22360239,51.0,3265,3329,3259.0
22378041,,3162,2354,4630.0
22400882,63.0,3161,2746,4118.0
22419852,54.0,4091,3995,4047.0
22437020,,411,398,3439.0
22451371,54.0,2808,2863,3282.0
22465592,72.0,4107,4053,4336.0
22469008,53.0,3564,3558,3813.0
22471029,72.0,2079,2047,3883.0
22472341,45.0,2100,2154,3430.0
22514549,51.0,2891,2772,3520.0
22519239,71.0,4284,3731,4065.0
22561752,51.0,3686,3440,3464.0
22629690,74.0,1656,1505,4010.0
22636369,,4665,3319,5088.0
22677081,63.0,2741,2665,3957.0
22706938,80.0,3426,3129,4675.0
22721689,63.0,1834,1827,3920.0
22724388,71.0,3278,3325,4273.0
22728380,54.0,2408,2371,3530.0
22754089,52.0,2594,2574,3929.0
22773621,74.0,4394,3717,4256.0
22787103,80.0,3143,2862,4256.0
22787759,75.0,1607,1265,5009.0
22789494,52.0,1923,2039,3054.0
22791218,80.0,2852,2789,4622.0
22793772,80.0,4984,4794,5220.0
22810308,52.0,3141,2923,3401.0
22857857,73.0,3633,3647,4014.0
22920551,72.0,1705,1561,4136.0
22951256,,2028,2101,3533.0
22953759,62.0,527,551,4241.0
22963299,64.0,3412,3412,3456.0
22975441,80.0,3677,3088,4897.0
22998462,80.0,4058,2999,5532.0
23016200,73.0,2652,2383,4305.0
23062026,75.0,6288,6151,4533.0
23072289,80.0,2178,2066,3622.0
23083316,32.0,100,82,2359.0
23089928,80.0,6180,5691,5295.0
23090404,80.0,399,276,6485.0
23111151,42.0,1605,1672,3474.0
23166664,,6322,6348,3864.0
23170779,74.0,2745,2305,4525.0
23175571,63.0,3339,3197,4153.0
23192820,75.0,1443,1309,3487.0
23205590,32.0,1744,1789,2715.0
23216171,41.0,2867,2992,2912.0
23224225,34.0,1970,2129,3372.0
23240052,34.0,2647,2650,2525.0
23259317,72.0,3136,2981,3941.0
23270828,63.0,3285,3177,3196.0
23272387,80.0,2168,1997,4835.0
23274389,65.0,2342,2283,4238.0
23290749,80.0,2278,2125,4619.0
23294721,31.0,426,454,2849.0
23299808,51.0,3067,2855,3884.0
23311844,53.0,610,487,4153.0
23325629,51.0,1300,1206,3622.0
23331946,73.0,5079,4820,4320.0
23333630,,1506,1405,3060.0
23333729,44.0,3430,3557,3100.0
23436515,52.0,1346,1468,3516.0
23450804,54.0,1788,1699,4515.0
23451359,80.0,7459,7155,4617.0
23467004,71.0,3856,3665,4079.0
23508597,61.0,2215,2022,3341.0
23564331,62.0,1558,1414,3708.0
23589642,80.0,3210,2895,5307.0
23599085,52.0,6907,6951,3755.0
23599795,71.0,205,154,3765.0
23650808,31.0,672,822,2938.0
23663437,74.0,999,936,3941.0
23676376,53.0,3523,3540,3571.0
23692381,34.0,1050,1064,2415.0
23725787,24.0,1822,1932,2332.0
23759916,80.0,5207,4828,4371.0
23792292,75.0,2875,2664,3649.0
23805973,63.0,2720,2504,3889.0
23819790,74.0,421,306,4003.0
23826008,80.0,3545,3244,5674.0
23836831,80.0,364,304,4050.0
23848865,55.0,550,417,3972.0
23863767,45.0,1263,1190,2534.0
23870633,31.0,313,318,3855.0
23883296,80.0,7898,5478,5811.0
23900288,80.0,4960,4713,4815.0
23917647,65.0,1683,1629,3984.0
23918187,52.0,1959,1975,3130.0
23924990,41.0,395,335,2909.0
23933386,80.0,6425,3458,4615.0
23937118,61.0,2283,2101,3543.0
23978406,52.0,1857,1838,3720.0
23998340,64.0,2750,2624,3753.0
24009418,80.0,6503,5036,5415.0
24024934,80.0,3614,3547,4481.0
24035223,75.0,1891,1685,5197.0
24114880,80.0,3322,3238,5349.0
24120420,72.0,2568,2571,4052.0
24173764,51.0,4750,4658,3910.0
24190268,72.0,1996,1700,4363.0
24193163,63.0,3649,3814,3581.0
24198586,43.0,1946,1839,3306.0
24208646,42.0,616,725,2931.0
24215757,44.0,3171,3319,3055.0
24246231,64.0,3025,2874,3916.0
24247528,63.0,3904,3741,3804.0
24265609,55.0,2046,1734,4338.0
24273480,55.0,4982,4676,3659.0
24282139,,1081,1081,3131.0
24321659,44.0,3041,2876,3209.0
24342039,44.0,3464,3408,3508.0
24384049,80.0,2353,1934,4115.0
24429065,23.0,1735,1824,2632.0
24443408,80.0,4939,4217,5000.0
24534272,80.0,5339,4951,6255.0
24539802,53.0,1063,1130,3259.0
24568429,45.0,890,862,2869.0
24570260,43.0,2643,2721,3387.0
24609372,55.0,1666,1606,3575.0
24609865,80.0,3930,3655,4649.0
24637946,80.0,2039,1827,4851.0
24665889,63.0,1928,1752,4140.0
24666842,71.0,3233,2971,4131.0
24721249,41.0,2211,2220,3447.0
24728392,80.0,4865,4329,4864.0
24728956,71.0,2363,2026,4576.0
24729596,,2160,2226,2822.0
24777399,63.0,2075,1917,4228.0
24778466,72.0,3182,2199,4521.0
24797341,55.0,3089,3019,3756.0
24800253,80.0,4186,3671,5062.0
24857088,65.0,4775,4617,4153.0
24862694,41.0,2130,2178,3084.0
24866313,,1747,1711,2978.0
24866875,55.0,2420,2137,3481.0
24926310,51.0,3074,3125,3718.0
24926615,53.0,1601,1461,2729.0
24929594,64.0,2487,2265,3854.0
24933392,80.0,2745,2319,4160.0
24935423,80.0,6210,5127,4429.0
24937714,80.0,6354,5937,4984.0
24942969,33.0,1622,1604,3584.0
24952464,61.0,3388,3243,3618.0
24966849,80.0,1020,956,4467.0
24976048,31.0,456,496,2574.0
24980429,64.0,2112,1771,4282.0
24981955,53.0,915,898,3203.0
24987491,52.0,3072,3181,3865.0
25003689,,1467,1306,3574.0
25006727,80.0,3736,3446,4334.0
25042012,80.0,4050,3739,4530.0
25060851,62.0,2907,2750,4044.0
25068656,35.0,3775,3939,2833.0
25098216,64.0,1122,1076,3998.0
25114196,43.0,3677,3619,3192.0
25133709,80.0,1884,1623,4784.0
25137257,45.0,1375,1349,3509.0
25140005,53.0,3259,3164,3315.0
25146017,,456,541,3567.0
25153885,51.0,2088,2095,3546.0
25160820,71.0,2501,2407,4088.0
25175582,80.0,4891,3953,6110.0
25202038,53.0,3980,3924,3652.0
25218241,80.0,2623,2449,4279.0
25220786,33.0,851,947,3130.0
25273800,80.0,6988,6078,5078.0
25274333,80.0,432,414,5358.0
25292220,74.0,2888,2585,4403.0
25316784,43.0,595,620,3578.0
25317288,14.0,179,223,1816.0
25341301,31.0,1067,1155,3209.0
25350565,80.0,1000,845,4358.0
25376132,62.0,1248,1178,3873.0
25378537,75.0,4534,4384,4558.0
25399023,32.0,1193,1250,2628.0
25459411,71.0,3815,3853,3871.0
25461294,80.0,1125,1110,4421.0
25472848,32.0,3365,3283,3365.0
25502245,80.0,6434,5690,6622.0
25502787,43.0,189,182,2189.0
25512622,53.0,444,483,3553.0
25526493,63.0,3789,2844,3777.0
25559747,21.0,1262,1414,2242.0
25576292,80.0,2686,2224,5064.0
25594771,55.0,3939,3707,3599.0
25598622,54.0,2731,2839,3455.0
25613008,80.0,2514,2326,4628.0
25639655,44.0,2458,2312,3424.0
25645848,53.0,1816,1795,3868.0
25674493,34.0,1267,1413,3101.0
25703041,41.0,2016,2116,3000.0
25715605,74.0,1571,1498,4219.0
25765934,80.0,4478,3491,4486.0
25766064,75.0,3671,3514,4925.0
25768642,80.0,3162,2915,5459.0
25785498,34.0,4421,4339,3382.0
25794023,44.0,1675,1790,3673.0
25824708,23.0,141,146,2393.0
25831965,12.0,2182,2378,1072.0
25838329,54.0,1123,1260,3738.0
25839259,53.0,3285,3198,3948.0
25884308,35.0,1224,1190,2804.0
25889118,45.0,1137,1158,3378.0
25900713,31.0,1351,1252,2542.0
25906887,61.0,1518,1464,3796.0
25907144,80.0,9750,8509,6865.0
25909887,80.0,5854,5452,4512.0
25929357,65.0,1875,1738,3796.0
25944507,61.0,44,43,3392.0
25949806,33.0,1948,2116,3152.0
25955543,51.0,3020,3033,3187.0
25963192,80.0,5169,4453,4918.0
25963904,74.0,2005,1858,4167.0
25977932,73.0,3896,3569,4738.0
25989768,73.0,3938,3781,4353.0
26023441,61.0,2182,2107,3694.0
26025983,43.0,778,780,3057.0
26048606,80.0,3394,3033,4842.0
26075138,15.0,1652,1701,1189.0
26078357,73.0,4522,4224,4582.0
26079220,61.0,2103,1996,4113.0
26126132,43.0,2726,2675,3883.0
26150530,41.0,760,622,3005.0
26193862,,1398,1309,3627.0
26213356,80.0,3885,3415,4652.0
26220944,54.0,3768,3528,2849.0
26233113,80.0,2774,2396,4820.0
26239949,65.0,2167,2130,3452.0
26269357,80.0,3699,3478,5132.0
26277209,80.0,2503,1508,4876.0
26279572,35.0,2395,2198,2451.0
26309129,62.0,3452,3138,4043.0
26310545,80.0,2782,2644,5005.0
26316691,80.0,7529,6247,6349.0
26332904,51.0,298,263,3260.0
26351243,61.0,2347,2245,3373.0
26356855,80.0,7027,6551,4831.0
26375151,64.0,10408,10308,3924.0
26398526,65.0,3781,3496,3774.0
26411986,43.0,770,709,3139.0
26429941,80.0,5494,5147,5170.0
26437875,54.0,2790,2828,3929.0
26439940,71.0,4309,4029,4029.0
26446828,54.0,4116,4062,3579.0
26507077,73.0,6060,5796,4920.0
26547302,51.0,2265,2093,3380.0
26557842,33.0,2087,2064,2550.0
26595816,71.0,3646,1567,4011.0
26596237,80.0,2765,2492,5929.0
26622214,44.0,931,882,2840.0
26623604,54.0,5878,5961,3680.0
26629620,74.0,2493,2275,4395.0
26686995,55.0,510,458,3341.0
26687251,63.0,1966,1828,3936.0
26698709,71.0,4282,3946,4058.0
26717183,80.0,503,457,5468.0
26729325,74.0,2669,2478,3988.0
26750925,41.0,4612,4738,3303.0
26767430,54.0,4246,4268,4083.0
26768230,73.0,2661,2393,3825.0
26771994,80.0,5054,3460,7702.0
26773166,80.0,3781,3327,4722.0
26776948,63.0,1685,1688,3972.0
26781247,73.0,1370,1258,4138.0
26785801,54.0,4479,4444,4055.0
26785875,54.0,1696,1572,3663.0
26792935,75.0,2008,1852,4448.0
26813152,,6,14,4777.0
26846000,54.0,2569,2426,4271.0
26852332,80.0,14363,8501,5587.0
26852904,,4043,3541,4291.0
26861958,35.0,1615,1621,2894.0
26883105,63.0,2037,1802,4074.0
26883182,55.0,2149,1998,3344.0
26890903,63.0,2339,2168,3561.0
26909943,73.0,3156,3112,4154.0
26913398,63.0,2685,2592,3820.0
26919238,74.0,3742,3193,4184.0
26934861,80.0,2625,2255,4848.0
26975803,55.0,4296,3967,3249.0
26986234,80.0,3409,3197,4550.0
26995291,72.0,684,627,3516.0
27023636,52.0,2858,2785,3389.0
27042299,65.0,3370,2968,3648.0
27052255,55.0,3512,3239,3891.0
27060872,75.0,5023,4479,5043.0
27077915,62.0,2483,2408,4128.0
27082773,73.0,3226,3010,4523.0
27085764,63.0,836,779,3636.0
27098022,71.0,2968,2851,3831.0
27135655,54.0,5321,5230,3401.0
27138701,73.0,3238,2698,4612.0
27143335,35.0,1014,1063,4365.0
27146288,51.0,1643,1692,3349.0
